allergic_ID,Adverse-Event,Arm-affected,Arm-at-risk,Category,Trial-Id,URL,Condition,Intervention,Serious-Other,Arm.,Arm_Title,classes_ID,Drug,Class
2492,Allergic_reaction,4,72,Immune_system_disorders,NCT00103207,https://clinicaltrials.gov/show/NCT00103207,Lung_Cancer,cetuximab,other_events,arm0,Cetuximab,5,cetuximab,Epidermal-growth-factor-receptor-inhibitor
2493,Allergic_reaction,1,72,Immune_system_disorders,NCT00103207,https://clinicaltrials.gov/show/NCT00103207,Lung_Cancer,cetuximab,serious_events,arm0,Cetuximab,5,cetuximab,Epidermal-growth-factor-receptor-inhibitor
112,Hypersensitivity,1,318,Immune_system_disorders,NCT00103506,https://clinicaltrials.gov/show/NCT00103506,Multiple_Myeloma,Bortezomib_(VELCADE)|Bortezomib_(VELCADE)|Doxorubicin_hydrochloride_(DOXIL/CAELYX)|,serious_events,arm1,Doxil/Caelyx-Plus-Velcade-(Bortezomib),70,bortezomib,proteasome-inhibitor
2494,Allergic_reaction,1,3,General_disorders,NCT00106353,https://clinicaltrials.gov/show/NCT00106353,Adenocarcinoma|Neoplasms|,Torisel,other_events,arm2,Temsirolimus-75-mg/m^2:-Part-1,,,
2495,Allergic_reaction,1,7,General_disorders,NCT00106353,https://clinicaltrials.gov/show/NCT00106353,Adenocarcinoma|Neoplasms|,Torisel,other_events,arm3,Temsirolimus-150-mg/m^2:-Part-1,,,
120,Hypersensitivity,2,19,Immune_system_disorders,NCT00106353,https://clinicaltrials.gov/show/NCT00106353,Adenocarcinoma|Neoplasms|,Torisel,other_events,arm5,Neuroblastoma:-Part-2,,,
1883,Dermatitis_allergic,1,16,Skin_and_subcutaneous_tissue_disorders,NCT00106353,https://clinicaltrials.gov/show/NCT00106353,Adenocarcinoma|Neoplasms|,Torisel,other_events,arm6,Rhabdomyosarcoma:-Part-2,,,
121,Hypersensitivity,1,16,Immune_system_disorders,NCT00107315,https://clinicaltrials.gov/show/NCT00107315,Colorectal_Cancer,bevacizumab|capecitabine|,other_events,arm0,Combination-of-Capecitabine-and-Bevacizumab,17,capecitabine,antimetabolite
121,Hypersensitivity,1,16,Immune_system_disorders,NCT00107315,https://clinicaltrials.gov/show/NCT00107315,Colorectal_Cancer,bevacizumab|capecitabine|,other_events,arm0,Combination-of-Capecitabine-and-Bevacizumab,29,capecitabine,antimetabolite
121,Hypersensitivity,1,16,Immune_system_disorders,NCT00107315,https://clinicaltrials.gov/show/NCT00107315,Colorectal_Cancer,bevacizumab|capecitabine|,other_events,arm0,Combination-of-Capecitabine-and-Bevacizumab,4,bevacizumab,monoclonal-antibody
121,Hypersensitivity,1,16,Immune_system_disorders,NCT00107315,https://clinicaltrials.gov/show/NCT00107315,Colorectal_Cancer,bevacizumab|capecitabine|,other_events,arm0,Combination-of-Capecitabine-and-Bevacizumab,22,bevacizumab,monoclonal-antibody
122,Hypersensitivity,1,11,Immune_system_disorders,NCT00109031,https://clinicaltrials.gov/show/NCT00109031,Cancer|Lymphoma|Leukemia|,palifermin|Total_Body_Irradiation|Cyclophosphamide|Etoposide|Placebo|,other_events,arm1,Palifermin-180-?_g/kg-on-Day-???1-(B),,,
1885,Dermatitis_allergic,1,12,Skin_and_subcutaneous_tissue_disorders,NCT00109031,https://clinicaltrials.gov/show/NCT00109031,Cancer|Lymphoma|Leukemia|,palifermin|Total_Body_Irradiation|Cyclophosphamide|Etoposide|Placebo|,other_events,arm3,Palifermin-180-?_g/kg-on-Day-?_?3-(D),,,
125,Hypersensitivity,3,48,Immune_system_disorders,NCT00109967,https://clinicaltrials.gov/show/NCT00109967,Recurrent_Mantle_Cell_Lymphoma,rituximab|temsirolimus|,other_events,arm0,Group-I:-Rituximab-Sensitive,16,rituximab,monoclonal-antibody
126,Hypersensitivity,1,48,Immune_system_disorders,NCT00109967,https://clinicaltrials.gov/show/NCT00109967,Recurrent_Mantle_Cell_Lymphoma,rituximab|temsirolimus|,serious_events,arm0,Group-I:-Rituximab-Sensitive,16,rituximab,monoclonal-antibody
124,Hypersensitivity,1,21,Immune_system_disorders,NCT00109967,https://clinicaltrials.gov/show/NCT00109967,Recurrent_Mantle_Cell_Lymphoma,rituximab|temsirolimus|,other_events,arm1,Group-II:-Rituximab-Refractory,16,rituximab,monoclonal-antibody
2498,Allergic_reaction,20,393,Immune_system_disorders,NCT00110019,https://clinicaltrials.gov/show/NCT00110019,Mucosal_Melanoma|Recurrent_Melanoma|Stage_IIIA_Skin_Melanoma|Stage_IIIB_Skin_Melanoma|Stage_IIIC_Skin_Melanoma|Stage_IV_Skin_Melanoma|,Carboplatin|Laboratory_Biomarker_Analysis|Paclitaxel|Pharmacological_Study|Placebo|Sorafenib_Tosylate|,serious_events,arm0,Arm-I-(Carboplatin-+-Paclitaxel-+-Sorafenib),3,carboplatin,alkalating-agent
2498,Allergic_reaction,20,393,Immune_system_disorders,NCT00110019,https://clinicaltrials.gov/show/NCT00110019,Mucosal_Melanoma|Recurrent_Melanoma|Stage_IIIA_Skin_Melanoma|Stage_IIIB_Skin_Melanoma|Stage_IIIC_Skin_Melanoma|Stage_IV_Skin_Melanoma|,Carboplatin|Laboratory_Biomarker_Analysis|Paclitaxel|Pharmacological_Study|Placebo|Sorafenib_Tosylate|,serious_events,arm0,Arm-I-(Carboplatin-+-Paclitaxel-+-Sorafenib),2,paclitaxel,taxane
2498,Allergic_reaction,20,393,Immune_system_disorders,NCT00110019,https://clinicaltrials.gov/show/NCT00110019,Mucosal_Melanoma|Recurrent_Melanoma|Stage_IIIA_Skin_Melanoma|Stage_IIIB_Skin_Melanoma|Stage_IIIC_Skin_Melanoma|Stage_IV_Skin_Melanoma|,Carboplatin|Laboratory_Biomarker_Analysis|Paclitaxel|Pharmacological_Study|Placebo|Sorafenib_Tosylate|,serious_events,arm0,Arm-I-(Carboplatin-+-Paclitaxel-+-Sorafenib),90,sorafenib,Tyrosine-Kinase-inhibitor
2497,Allergic_reaction,11,397,Immune_system_disorders,NCT00110019,https://clinicaltrials.gov/show/NCT00110019,Mucosal_Melanoma|Recurrent_Melanoma|Stage_IIIA_Skin_Melanoma|Stage_IIIB_Skin_Melanoma|Stage_IIIC_Skin_Melanoma|Stage_IV_Skin_Melanoma|,Carboplatin|Laboratory_Biomarker_Analysis|Paclitaxel|Pharmacological_Study|Placebo|Sorafenib_Tosylate|,serious_events,arm1,Arm-II-(Carboplatin-+-Paclitaxel+Placebo),3,carboplatin,alkalating-agent
2497,Allergic_reaction,11,397,Immune_system_disorders,NCT00110019,https://clinicaltrials.gov/show/NCT00110019,Mucosal_Melanoma|Recurrent_Melanoma|Stage_IIIA_Skin_Melanoma|Stage_IIIB_Skin_Melanoma|Stage_IIIC_Skin_Melanoma|Stage_IV_Skin_Melanoma|,Carboplatin|Laboratory_Biomarker_Analysis|Paclitaxel|Pharmacological_Study|Placebo|Sorafenib_Tosylate|,serious_events,arm1,Arm-II-(Carboplatin-+-Paclitaxel+Placebo),2,paclitaxel,taxane
127,Hypersensitivity,1,50,Immune_system_disorders,NCT00110084,https://clinicaltrials.gov/show/NCT00110084,Breast_Cancer,Gemcitabine|Paclitaxel_protein-bound_particles_for_injectable_suspension_(albumin-bound)|,other_events,arm0,Nab-paclitaxel/Gemcitabine,6,gemcitabine,antimetabolites
127,Hypersensitivity,1,50,Immune_system_disorders,NCT00110084,https://clinicaltrials.gov/show/NCT00110084,Breast_Cancer,Gemcitabine|Paclitaxel_protein-bound_particles_for_injectable_suspension_(albumin-bound)|,other_events,arm0,Nab-paclitaxel/Gemcitabine,2,paclitaxel,taxane
128,HYPERSENSITIVITY,2,14,Immune_system_disorders,NCT00110357,https://clinicaltrials.gov/show/NCT00110357,Cancer|Refractory_Solid_Tumor|,Cetuximab_+_Irinotecan|Cetuximab_+_Irinotecan|,serious_events,arm0,01-75-mg/m2-CET-+-20-mg/m2-IRI,,,
131,HYPERSENSITIVITY,1,10,Immune_system_disorders,NCT00110357,https://clinicaltrials.gov/show/NCT00110357,Cancer|Refractory_Solid_Tumor|,Cetuximab_+_Irinotecan|Cetuximab_+_Irinotecan|,serious_events,arm1,02-150-mg/m2-CET-+-20-mg/m2-IRI,,,
129,HYPERSENSITIVITY,1,3,Immune_system_disorders,NCT00110357,https://clinicaltrials.gov/show/NCT00110357,Cancer|Refractory_Solid_Tumor|,Cetuximab_+_Irinotecan|Cetuximab_+_Irinotecan|,other_events,arm2,03-150-mg/m2-CET-+-16-mg/m2-IRI,,,
130,HYPERSENSITIVITY,1,12,Immune_system_disorders,NCT00110357,https://clinicaltrials.gov/show/NCT00110357,Cancer|Refractory_Solid_Tumor|,Cetuximab_+_Irinotecan|Cetuximab_+_Irinotecan|,other_events,arm3,04-250-mg/m2-CET-+-16-mg/m2-IRI,,,
2499,allergic_reaction,3,51,Immune_system_disorders,NCT00110994,https://clinicaltrials.gov/show/NCT00110994,Cancer|Melanoma|,Sorafenib_(Nexavar_BAY43-9006)|Placebo|Dacarbazine|,other_events,arm0,Sorafenib-(Nexavar-BAY43-9006)-+-Dacarbazine,97,nexavar,Tyrosine-Kinase-inhibitor
2499,allergic_reaction,3,51,Immune_system_disorders,NCT00110994,https://clinicaltrials.gov/show/NCT00110994,Cancer|Melanoma|,Sorafenib_(Nexavar_BAY43-9006)|Placebo|Dacarbazine|,other_events,arm0,Sorafenib-(Nexavar-BAY43-9006)-+-Dacarbazine,90,sorafenib,Tyrosine-Kinase-inhibitor
2499,allergic_reaction,3,51,Immune_system_disorders,NCT00110994,https://clinicaltrials.gov/show/NCT00110994,Cancer|Melanoma|,Sorafenib_(Nexavar_BAY43-9006)|Placebo|Dacarbazine|,other_events,arm0,Sorafenib-(Nexavar-BAY43-9006)-+-Dacarbazine,72,bay43,Tyrosine-Kinase-inhibitor
2501,allergic_reaction,4,134,Immune_system_disorders,NCT00111007,https://clinicaltrials.gov/show/NCT00111007,Melanoma,Sorafenib_(Nexavar_BAY43-9006)|Carboplatin/Paclitaxel|Placebo|,serious_events,arm0,Sorafenib-(Nexavar-BAY43-9006),97,nexavar,Tyrosine-Kinase-inhibitor
2503,allergic_reaction,8,134,Immune_system_disorders,NCT00111007,https://clinicaltrials.gov/show/NCT00111007,Melanoma,Sorafenib_(Nexavar_BAY43-9006)|Carboplatin/Paclitaxel|Placebo|,other_events,arm0,Sorafenib-(Nexavar-BAY43-9006),97,nexavar,Tyrosine-Kinase-inhibitor
2501,allergic_reaction,4,134,Immune_system_disorders,NCT00111007,https://clinicaltrials.gov/show/NCT00111007,Melanoma,Sorafenib_(Nexavar_BAY43-9006)|Carboplatin/Paclitaxel|Placebo|,serious_events,arm0,Sorafenib-(Nexavar-BAY43-9006),90,sorafenib,Tyrosine-Kinase-inhibitor
2503,allergic_reaction,8,134,Immune_system_disorders,NCT00111007,https://clinicaltrials.gov/show/NCT00111007,Melanoma,Sorafenib_(Nexavar_BAY43-9006)|Carboplatin/Paclitaxel|Placebo|,other_events,arm0,Sorafenib-(Nexavar-BAY43-9006),90,sorafenib,Tyrosine-Kinase-inhibitor
2501,allergic_reaction,4,134,Immune_system_disorders,NCT00111007,https://clinicaltrials.gov/show/NCT00111007,Melanoma,Sorafenib_(Nexavar_BAY43-9006)|Carboplatin/Paclitaxel|Placebo|,serious_events,arm0,Sorafenib-(Nexavar-BAY43-9006),72,bay43,Tyrosine-Kinase-inhibitor
2503,allergic_reaction,8,134,Immune_system_disorders,NCT00111007,https://clinicaltrials.gov/show/NCT00111007,Melanoma,Sorafenib_(Nexavar_BAY43-9006)|Carboplatin/Paclitaxel|Placebo|,other_events,arm0,Sorafenib-(Nexavar-BAY43-9006),72,bay43,Tyrosine-Kinase-inhibitor
2500,allergic_reaction,2,134,Immune_system_disorders,NCT00111007,https://clinicaltrials.gov/show/NCT00111007,Melanoma,Sorafenib_(Nexavar_BAY43-9006)|Carboplatin/Paclitaxel|Placebo|,serious_events,arm1,Carboplatin/Paclitaxel-(C/P),3,carboplatin,alkalating-agent
2502,allergic_reaction,10,134,Immune_system_disorders,NCT00111007,https://clinicaltrials.gov/show/NCT00111007,Melanoma,Sorafenib_(Nexavar_BAY43-9006)|Carboplatin/Paclitaxel|Placebo|,other_events,arm1,Carboplatin/Paclitaxel-(C/P),3,carboplatin,alkalating-agent
2500,allergic_reaction,2,134,Immune_system_disorders,NCT00111007,https://clinicaltrials.gov/show/NCT00111007,Melanoma,Sorafenib_(Nexavar_BAY43-9006)|Carboplatin/Paclitaxel|Placebo|,serious_events,arm1,Carboplatin/Paclitaxel-(C/P),2,paclitaxel,taxane
2502,allergic_reaction,10,134,Immune_system_disorders,NCT00111007,https://clinicaltrials.gov/show/NCT00111007,Melanoma,Sorafenib_(Nexavar_BAY43-9006)|Carboplatin/Paclitaxel|Placebo|,other_events,arm1,Carboplatin/Paclitaxel-(C/P),2,paclitaxel,taxane
135,Hypersensitivity,11,325,Immune_system_disorders,NCT00112294,https://clinicaltrials.gov/show/NCT00112294,Non-Small-Cell_Lung_Carcinoma,Paclitaxel_(Taxane)|Docetaxel_(Taxane)|Carboplatin|Cetuximab|,serious_events,arm0,Cetuximab+Taxane+Carboplatin,3,carboplatin,alkalating-agent
137,Hypersensitivity,22,325,Immune_system_disorders,NCT00112294,https://clinicaltrials.gov/show/NCT00112294,Non-Small-Cell_Lung_Carcinoma,Paclitaxel_(Taxane)|Docetaxel_(Taxane)|Carboplatin|Cetuximab|,other_events,arm0,Cetuximab+Taxane+Carboplatin,3,carboplatin,alkalating-agent
135,Hypersensitivity,11,325,Immune_system_disorders,NCT00112294,https://clinicaltrials.gov/show/NCT00112294,Non-Small-Cell_Lung_Carcinoma,Paclitaxel_(Taxane)|Docetaxel_(Taxane)|Carboplatin|Cetuximab|,serious_events,arm0,Cetuximab+Taxane+Carboplatin,5,cetuximab,Epidermal-growth-factor-receptor-inhibitor
137,Hypersensitivity,22,325,Immune_system_disorders,NCT00112294,https://clinicaltrials.gov/show/NCT00112294,Non-Small-Cell_Lung_Carcinoma,Paclitaxel_(Taxane)|Docetaxel_(Taxane)|Carboplatin|Cetuximab|,other_events,arm0,Cetuximab+Taxane+Carboplatin,5,cetuximab,Epidermal-growth-factor-receptor-inhibitor
135,Hypersensitivity,11,325,Immune_system_disorders,NCT00112294,https://clinicaltrials.gov/show/NCT00112294,Non-Small-Cell_Lung_Carcinoma,Paclitaxel_(Taxane)|Docetaxel_(Taxane)|Carboplatin|Cetuximab|,serious_events,arm0,Cetuximab+Taxane+Carboplatin,93,taxane,
137,Hypersensitivity,22,325,Immune_system_disorders,NCT00112294,https://clinicaltrials.gov/show/NCT00112294,Non-Small-Cell_Lung_Carcinoma,Paclitaxel_(Taxane)|Docetaxel_(Taxane)|Carboplatin|Cetuximab|,other_events,arm0,Cetuximab+Taxane+Carboplatin,93,taxane,
1170,Drug_hypersensitivity,1,320,Immune_system_disorders,NCT00112294,https://clinicaltrials.gov/show/NCT00112294,Non-Small-Cell_Lung_Carcinoma,Paclitaxel_(Taxane)|Docetaxel_(Taxane)|Carboplatin|Cetuximab|,serious_events,arm1,Taxane+Carboplatin,3,carboplatin,alkalating-agent
134,Hypersensitivity,1,320,Immune_system_disorders,NCT00112294,https://clinicaltrials.gov/show/NCT00112294,Non-Small-Cell_Lung_Carcinoma,Paclitaxel_(Taxane)|Docetaxel_(Taxane)|Carboplatin|Cetuximab|,serious_events,arm1,Taxane+Carboplatin,3,carboplatin,alkalating-agent
136,Hypersensitivity,8,320,Immune_system_disorders,NCT00112294,https://clinicaltrials.gov/show/NCT00112294,Non-Small-Cell_Lung_Carcinoma,Paclitaxel_(Taxane)|Docetaxel_(Taxane)|Carboplatin|Cetuximab|,other_events,arm1,Taxane+Carboplatin,3,carboplatin,alkalating-agent
1170,Drug_hypersensitivity,1,320,Immune_system_disorders,NCT00112294,https://clinicaltrials.gov/show/NCT00112294,Non-Small-Cell_Lung_Carcinoma,Paclitaxel_(Taxane)|Docetaxel_(Taxane)|Carboplatin|Cetuximab|,serious_events,arm1,Taxane+Carboplatin,93,taxane,
134,Hypersensitivity,1,320,Immune_system_disorders,NCT00112294,https://clinicaltrials.gov/show/NCT00112294,Non-Small-Cell_Lung_Carcinoma,Paclitaxel_(Taxane)|Docetaxel_(Taxane)|Carboplatin|Cetuximab|,serious_events,arm1,Taxane+Carboplatin,93,taxane,
136,Hypersensitivity,8,320,Immune_system_disorders,NCT00112294,https://clinicaltrials.gov/show/NCT00112294,Non-Small-Cell_Lung_Carcinoma,Paclitaxel_(Taxane)|Docetaxel_(Taxane)|Carboplatin|Cetuximab|,other_events,arm1,Taxane+Carboplatin,93,taxane,
1178,Drug_Hypersensitivity,1,21,Immune_system_disorders,NCT00112437,https://clinicaltrials.gov/show/NCT00112437,Osteoporosis,MK0822|MK0822|MK0822|MK0822|Vitamin_D3|Calcium_Carbonate|Placebo|,other_events,arm12,MK0822-25-mg-/-MK0822-50-mg,,,
1177,Drug_Hypersensitivity,1,20,Immune_system_disorders,NCT00112437,https://clinicaltrials.gov/show/NCT00112437,Osteoporosis,MK0822|MK0822|MK0822|MK0822|Vitamin_D3|Calcium_Carbonate|Placebo|,other_events,arm14,MK0822-50-mg-/-MK0822-50-mg,,,
2382,Allergy,3,46,Immune_system_disorders,NCT00112489,https://clinicaltrials.gov/show/NCT00112489,Sarcoma,carboplatin|paclitaxel|,other_events,arm0,Paclitaxel-Followed-by-Carboplatin,3,carboplatin,alkalating-agent
2382,Allergy,3,46,Immune_system_disorders,NCT00112489,https://clinicaltrials.gov/show/NCT00112489,Sarcoma,carboplatin|paclitaxel|,other_events,arm0,Paclitaxel-Followed-by-Carboplatin,2,paclitaxel,taxane
138,Hypersensitivity,3,45,Immune_system_disorders,NCT00112840,https://clinicaltrials.gov/show/NCT00112840,Clear_Cell_Renal_Cell_Carcinoma|Recurrent_Renal_Cell_Cancer|Stage_IV_Renal_Cell_Cancer|,CCI-779|Bevacizumab|,other_events,arm2,Phase-II,,,
1171,Drug_hypersensitivity,5,1126,Immune_system_disorders,NCT00112918,https://clinicaltrials.gov/show/NCT00112918,Colorectal_Cancer,Bevacizumab|Capecitabine|5-Fluorouracil_(5-FU)|Leucovorin_calcium|Oxaliplatin|,serious_events,arm0,FOLFOX4,,,
1173,Drug_hypersensitivity,66,1126,Immune_system_disorders,NCT00112918,https://clinicaltrials.gov/show/NCT00112918,Colorectal_Cancer,Bevacizumab|Capecitabine|5-Fluorouracil_(5-FU)|Leucovorin_calcium|Oxaliplatin|,other_events,arm0,FOLFOX4,,,
1172,Drug_hypersensitivity,3,1145,Immune_system_disorders,NCT00112918,https://clinicaltrials.gov/show/NCT00112918,Colorectal_Cancer,Bevacizumab|Capecitabine|5-Fluorouracil_(5-FU)|Leucovorin_calcium|Oxaliplatin|,serious_events,arm1,FOLFOX4-+-Bv,,,
1174,Drug_hypersensitivity,72,1145,Immune_system_disorders,NCT00112918,https://clinicaltrials.gov/show/NCT00112918,Colorectal_Cancer,Bevacizumab|Capecitabine|5-Fluorouracil_(5-FU)|Leucovorin_calcium|Oxaliplatin|,other_events,arm1,FOLFOX4-+-Bv,,,
1175,Drug_hypersensitivity,1,1135,Immune_system_disorders,NCT00112918,https://clinicaltrials.gov/show/NCT00112918,Colorectal_Cancer,Bevacizumab|Capecitabine|5-Fluorouracil_(5-FU)|Leucovorin_calcium|Oxaliplatin|,serious_events,arm2,XELOX+Bv,34,xelox,Combination-drug-with-capecitabine-(Xeloda)-and-Oxaliplatin-(Eloxatin)
1176,Drug_hypersensitivity,32,1135,Immune_system_disorders,NCT00112918,https://clinicaltrials.gov/show/NCT00112918,Colorectal_Cancer,Bevacizumab|Capecitabine|5-Fluorouracil_(5-FU)|Leucovorin_calcium|Oxaliplatin|,other_events,arm2,XELOX+Bv,34,xelox,Combination-drug-with-capecitabine-(Xeloda)-and-Oxaliplatin-(Eloxatin)
2504,Allergic_reaction,2,50,Immune_system_disorders,NCT00113217,https://clinicaltrials.gov/show/NCT00113217,Renal_Cell_Carcinoma|Kidney_Cancer|,Bevacizumab,serious_events,arm0,Bevacizumab,4,bevacizumab,monoclonal-antibody
2504,Allergic_reaction,2,50,Immune_system_disorders,NCT00113217,https://clinicaltrials.gov/show/NCT00113217,Renal_Cell_Carcinoma|Kidney_Cancer|,Bevacizumab,serious_events,arm0,Bevacizumab,22,bevacizumab,monoclonal-antibody
2505,Allergic_reaction,1,9,Immune_system_disorders,NCT00113386,https://clinicaltrials.gov/show/NCT00113386,Lung_Cancer,filgrastim|pegfilgrastim|cisplatin|docetaxel|adjuvant_therapy|conventional_surgery|neoadjuvant_therapy|radiation_therapy|,other_events,arm0,Preoperative-Cisplatin/Docetaxel,9,cisplatin,alkalating-agent
2505,Allergic_reaction,1,9,Immune_system_disorders,NCT00113386,https://clinicaltrials.gov/show/NCT00113386,Lung_Cancer,filgrastim|pegfilgrastim|cisplatin|docetaxel|adjuvant_therapy|conventional_surgery|neoadjuvant_therapy|radiation_therapy|,other_events,arm0,Preoperative-Cisplatin/Docetaxel,8,docetaxel,taxane
2506,Allergic_reaction,1,7,Immune_system_disorders,NCT00113399,https://clinicaltrials.gov/show/NCT00113399,Head_and_Neck_Cancer,filgrastim|cisplatin|docetaxel|fluorouracil|paclitaxel|radiation_therapy|,serious_events,arm1,Chemotherapy-Alone,,,
139,HYPERSENSITIVITY,1,66,Immune_system_disorders,NCT00113490,https://clinicaltrials.gov/show/NCT00113490,Motavizumab_Administration_for_a_Second_Season_for_RSV_Prophylaxis,motavizumab_(MEDI-524)|palivizumab_15_mg/kg|,serious_events,arm0,Motavizumab-(MEDI-524)-15-mg/kg,,,
142,Hypersensitivity,1,84,Immune_system_disorders,NCT00113516,https://clinicaltrials.gov/show/NCT00113516,Non-small_Cell_Lung_Cancer,carboplatin|paclitaxel|sunitinib|,serious_events,arm0,Carboplatin-Plus-Paclitaxel-172-225-mg/m2-(Part-1),3,carboplatin,alkalating-agent
142,Hypersensitivity,1,84,Immune_system_disorders,NCT00113516,https://clinicaltrials.gov/show/NCT00113516,Non-small_Cell_Lung_Cancer,carboplatin|paclitaxel|sunitinib|,serious_events,arm0,Carboplatin-Plus-Paclitaxel-172-225-mg/m2-(Part-1),2,paclitaxel,taxane
141,Hypersensitivity,2,333,Immune_system_disorders,NCT00113607,https://clinicaltrials.gov/show/NCT00113607,Ovarian_Cancer,Trabectedin|DOXIL|Dexamethasone|,serious_events,arm0,Trabectedin/DOXIL,,,
1179,Drug_Hypersensitivity,1,330,Immune_system_disorders,NCT00113607,https://clinicaltrials.gov/show/NCT00113607,Ovarian_Cancer,Trabectedin|DOXIL|Dexamethasone|,serious_events,arm1,DOXIL,,,
140,Hypersensitivity,3,330,Immune_system_disorders,NCT00113607,https://clinicaltrials.gov/show/NCT00113607,Ovarian_Cancer,Trabectedin|DOXIL|Dexamethasone|,serious_events,arm1,DOXIL,,,
1892,DERMATITIS_ALLERGIC,1,229,Skin_and_subcutaneous_tissue_disorders,NCT00113763,https://clinicaltrials.gov/show/NCT00113763,Colorectal_Cancer|Metastases|,Best_supportive_care|Panitumumab|,serious_events,arm0,Panitumumab-Plus-BSC,30,panitumumab,monoclonal-antibody-and-signal-transduction-inhibitor
143,HYPERSENSITIVITY,1,229,Immune_system_disorders,NCT00113763,https://clinicaltrials.gov/show/NCT00113763,Colorectal_Cancer|Metastases|,Best_supportive_care|Panitumumab|,serious_events,arm0,Panitumumab-Plus-BSC,30,panitumumab,monoclonal-antibody-and-signal-transduction-inhibitor
144,Hypersensitivity,1,15,Immune_system_disorders,NCT00114244,https://clinicaltrials.gov/show/NCT00114244,Stage_IV_Pancreatic_Cancer,sorafenib_tosylate|gemcitabine_hydrochloride|laboratory_biomarker_analysis|,other_events,arm0,Arm-I-(Sorafenib-Tosylate),90,sorafenib,Tyrosine-Kinase-inhibitor
