Diagnostic or Lab Results,Subjects must have a FEV1 >=  0.70L at Visit 1.
Diagnostic or Lab Results,Subjects must have an LDL-C concentration >= 2.6 mmol/L (100 mg/dL) to <= 4.1 mmol/L (160 mg/dL) using the Friedewald calculation available at the time of randomization Visit 3 (Baseline Visit).
Diagnostic or Lab Results,Subjects must have an LDL-C concentration >=3.3 mmol/L (130 mg/dL) to <=4.6 mmol/L (180 mg/dL) using the Friedewald calculation available at the time of randomization Visit 3 (Baseline Visit).
Diagnostic or Lab Results,Subjects must have liver transaminases (ALT  AST) < 50% above the upper limit of normal  with no active liver disease  and CK < 50% above the upper limit of normal at Visit 3 (Baseline Visit).
Diagnostic or Lab Results,Subjects must have liver transaminases (ALT  AST) <50% above the upper limit of normal  with no active liver disease  and CK <50% above the upper limit of normal at Visit 3 (Baseline Visit).
Diagnostic or Lab Results,Subjects must have triglyceride concentrations of < 3.99 mmol/L (350 mg/dL) at Visit 3 (Baseline Visit).
Diagnostic or Lab Results,Subjects must have triglyceride concentrations of <3.99 mmol/L (350 mg/dL) at Visit 3 (Baseline Visit).
Diagnostic or Lab Results,Subjects must report a stable weight history for at least 4 weeks prior to entry into study at Visit 3 (Baseline visit).
Diagnostic or Lab Results,Subjects must report a stable weight history for at least 4 weeks prior to entry into study at Visit 3 (Baseline Visit).
Diagnostic or Lab Results,Subject's serum AST and ALT levels must be &lt
Diagnostic or Lab Results,Subjects who do not have a ??15 pack-year smoking history and a baseline breathlessness severity grade of ??2 (Modified Medical Research Council [MMRC] Dyspnea Scale Score) at Visit 1.
Diagnostic or Lab Results,Subjects who  through completion of the study  would have donated in excess of 500 mL blood in 14 days  or 500-750 mL blood in 14 days (unless approved by the Principal Investigator  1000 mL blood in 90 days  1250 mL blood in 120 days  1500 mL blood in 18
Diagnostic or Lab Results,Subjects who  through completion of the study  would have donated in excess of 500 mL blood in 14 days  or 500-750 mL of blood in 14 days (unless approved by Principal Investigator  1000 mL blood in 90 days  1250 mL blood in 120 days  1500 mL blood in 180
Diagnostic or Lab Results,Subjects with no stenosis or stenosis <50% on angiography
Diagnostic or Lab Results,Subjects with serum creatinine greater than 3.
Diagnostic or Lab Results,Subjects with serum total bilirubin greater than 4.
Diagnostic or Lab Results,Systolic blood pressure (SBP) consistently < 90 mm Hg
Diagnostic or Lab Results,systolic blood pressure < 105 mm Hg
Diagnostic or Lab Results,Systolic blood pressure greater > 200 mm Hg or MAP > 120 mm HG when patient is initially monitored.
Diagnostic or Lab Results,Target lesion involves bifurcation class D & type G including a side branch >=  2.5mm in diameter (either stenosis of both main vessel and major side branch or stenosis of just major side branch) that would require stenting of diseased side branch
Diagnostic or Lab Results,Target lesion stenosis is >= 50% and <100% (minimum TIMI flow I at the time of the PCI procedure) (visual estimate)
Diagnostic or Lab Results,Target lesion(s) is(are) located in a native coronary artery  which can be covered by one single stent of maximum 33 mm
Diagnostic or Lab Results,The coronary artery lesion should be >=27 mm in length (a margin of 3mm proximal and 3mm distal is recommended) and should be entirely covered by one single Genous Bio-engineered R stentTM
Diagnostic or Lab Results,The inability to position a stiff .035' guidewire in the external carotid artery (ECA).
Diagnostic or Lab Results,The investigators will also exclude subjects with hematocrit < 30%.
Diagnostic or Lab Results,The laboratory values used for exclusion of subjects will be fasting glucose > 110 mg/dl  glycosylated hemoglobin (HgBA1) > 6.5%  serum creatinine > 1.5 mg/dl  ALT or AST > 2x the upper limit of normal  cholesterol > 250 mg/dl
Diagnostic or Lab Results,the need for urgent intervention  defined according to the American College of Cardiology/ American Heart Association (ACC/AHA) guidelines as being patients who are required to stay in the hospital  but may be scheduled and operated on within a normal sch
Diagnostic or Lab Results,The patient would be allowed to enroll in the study if the 24-hour test result is < 60 ml/min.
Diagnostic or Lab Results,The presence of severe renal impairment (CrCl <30 mL/min or creatinine >3 x ULN)  nephrotic syndrome  or patients undergoing dialysis
Diagnostic or Lab Results,Thrombocytopenia (plt < 100 k)  PTT > 100 sec  INR > 3.0 at time of treatment.
Diagnostic or Lab Results,Thrombopenia < 100 000/ml
Diagnostic or Lab Results,Total bilirubin < 3.0 mg/dL
Diagnostic or Lab Results,Total bilirubin within normal institutional limits.
Diagnostic or Lab Results,Total bilirubin within normal limits and AST/ALT less than 3 times the upper limit of normal (less than 5 times the upper limit of normal in the presence of liver metastases).
Diagnostic or Lab Results,Total lymphocyte count >= 1000 cells/mm3
Diagnostic or Lab Results,Transaminases (AST and ALT) <3 X ULN.
Diagnostic or Lab Results,Treatment exclusion criteria (obtained after anesthesia induction and before chest incision prior to the start of study drug) include: mean pulmonary artery pressure consistently < or equal to 15mmHg
Diagnostic or Lab Results,Treatment with thrombolysis followed by PCI with stent implantation.
Diagnostic or Lab Results,Triglyceride concentration of less than 350 mg/dL (less than 3.99 mmol/L) based on blood specimens taken at Visit 1
Diagnostic or Lab Results,triglycerides <= 4.00 mmol/L drawn  and liver transaminases (ALT  AST) <=50% above the upper limit of normal at Visit 2  with no active liver disease  and/or creatine kinase (CK) <=50% above the upper limit of normal
Diagnostic or Lab Results,Uncontrolled diabetes mellitus (HbA1c >11% within the last 1 month prior to Screening)
Diagnostic or Lab Results,Uncontrolled hypertension (diastolic BP > 100 mm Hg or systolic BP > 200 mm Hg)
Diagnostic or Lab Results,Untreated  current  and severe Major Depressive Disorder as determined by the Structured Clinical Interview for DSM-IV and a score > 30 on the Beck Depression Inventory
Diagnostic or Lab Results,WBC > 15 000/mm3 within 72 hours of surgery
Diagnostic or Lab Results,WBC > 4 000/ml  ANC > 1 500/ml  platelets>100 000/ml
Diagnostic or Lab Results,Weight greater than 100kg.
Diagnostic or Lab Results,White cell counts >= 4 000 cells/mm3
Diagnostic or Lab Results,WHO diagnostic criteria for diabetes mellitus is fasting plasma glucose > 7.0 mmol/l (126 mg/dl) or 2-h plasma glucose > 11.1 mmol/l (200mg/dl).
Diagnostic or Lab Results,with Karnofsky Score > 70
Diagnostic or Lab Results,You must have stable glycemic control.
Diagnostic or Lab Results,Zubrod performance status of 0 - 2
Diagnostic or Lab Results,Zubrod performance status of 0-1.
Diagnostic or Lab Results,Good physical health on the basis of medical history  physical examination  and laboratory screening.
Diagnostic or Lab Results,Inclusion Criteria: Presence on a tissue biopsy of large non septated hyphae compatible with zygomycete
Diagnostic or Lab Results,Laboratory results: Bilirubin >= Upper Limit Normal (ULN)
Diagnostic or Lab Results,Low HDL cholesterol
Diagnostic or Lab Results,Non echogenicity
Diagnostic or Lab Results,Patient must have a modified SLEDAI score > 3 at both screening and qualifying visits (Appendix A-2)
Diagnostic or Lab Results,Patients diagnosed with DME
Diagnostic or Lab Results,Patients having any arthrogram of the signal joint within the past 3 months prior to Screening.
Diagnostic or Lab Results,Physical examination and laboratory tests of hematologic  hepatic and renal functions
Diagnostic or Lab Results,Physical examination and laboratory tests of hematologic  hepatic and renal functions.
Diagnostic or Lab Results,Physically acceptable for this study as confirmed by medical history  physical exam  neurological exam  and clinical tests
Diagnostic or Lab Results,Serum bilirubin >2.0 x upper limit of normal (ULN)
Diagnostic or Lab Results,Stimulator parameters may not be changed for at least 1 month prior to Visit 1 or during the study
Diagnostic or Lab Results,Malnourishment (body weight < -2.5 SDS for height and gender) or severe deterioration of fat metabolism
Diagnostic or Lab Results,>= 4/5 on manual muscle testing for the deltoid on the affected side if isolated movement is present
Diagnostic or Lab Results,Any clinically significant abnormality found during medical screening
Diagnostic or Lab Results,Any clinically significant abnormality found during medical screening.
Diagnostic or Lab Results,Certified as healthy by a comprehensive clinical assessment (detailed medical history and a complete physical examination).
Diagnostic or Lab Results,Clinical diagnosis of exudative AM
Diagnostic or Lab Results,Clinical laboratory tests (CBC  blood chemistries  urinalysis) must be within normal limits or clinically acceptable to the investigator at Visit 3 (Baseline Visit).
Diagnostic or Lab Results,Clinical laboratory values had to be within normal limits or out-of-range limits must be designated as not clinically significant (some exceptions per protocol)
Diagnostic or Lab Results,Cord blood meets all selection and testing criteria (see below).
Diagnostic or Lab Results,Corneal  lens  or vitreous opacification precluding funduscopic exam.
Diagnostic or Lab Results,Corneal  lens  or vitreous opacification that precludes funduscopic exam.
Diagnostic or Lab Results,Exclusion Criteria: Abnormal marrow function as defined by leucocyte  neutrophil  or platelet counts outside of normal limits.
Diagnostic or Lab Results,Full passive ROM at the wrist and the thumb  index and long finger MCP joints on the affected side
Diagnostic or Lab Results,Preserved hematologic  hepatic  and renal function as defined by required lab values.
Diagnostic or Lab Results,Patients with acute Intracerebral hemorrhage diagnosed by neuroimaging
Diagnostic or Lab Results,Exclusion Criteria: Abnormal EKG
Diagnostic or Lab Results,Between 15th and 95th BMI percentile for their age
Diagnostic or Lab Results,weigh > 70 kg or have a bmi > 26 kg / m2 at time of screening. 
Diagnostic or Lab Results,bmi must be > 27 and < 40 
Diagnostic or Lab Results,exclusion criteria - for ra patients: bmi > or = 30. 
Diagnostic or Lab Results,bmi (body mass index) 19-30 kg / m2 (42-66 lb / m2) 
Diagnostic or Lab Results,normal body mass index (18-30 kg / m2). 
Diagnostic or Lab Results,body mass index (bmi  kg / m(2)) > or = 30 and < or = 19. 
Diagnostic or Lab Results,have a body mass index (bmi) >= 18 kg / m2 
Diagnostic or Lab Results,body mass index (bmi) >= 85 th percentile for age and gender 
Diagnostic or Lab Results,normal weight-for-height weight 50-80 kg 
Diagnostic or Lab Results,patient is >= 60' in height. 
Diagnostic or Lab Results,have height or weight < the 5 th percentile. 
Diagnostic or Lab Results,normal high blood pressure of 80-89 mm hg. 
Diagnostic or Lab Results,diastolic blood pressure between 78 and 89 mm hg 
Diagnostic or Lab Results,blood pressure > 140 / 90 mm hg must be treated and maintained < 170 / 100 mm hg on antihypertensives 
Diagnostic or Lab Results,systolic blood pressure < 120 mm hg 
Diet,Any food allergy  intolerance  restriction or special diet that  in the opinion of the Medical Sub- Investigator  could contraindicate the subject's participation in this study.
Diet,Exclusion Criteria: Habitual dietary intake of less than 30% fat
Diet,Had been previously prescribed a cholesterol lowering diet and exercise program at least 4 weeks prior to Visit 1 and had been advised to continue the same diet and exercise program during the study
Diet,Ingestion of grapefruit or grapefruit juice within 1 week of the study and a willingness to abstain from the consumption of grapefruit or grapefruit juice for the duration of the study.
Diet,Lack of access to regular meals
Diet,Subjects must have maintained a cholesterol lowering diet program for at least 4 weeks prior to the study and be willing to continue the same diet program during the study.
Diet,This patient must has been under proper but insufficient hygieno dietetic diet
Diet,Use of grapefruit juice products
Diet,Any use of dietary  herbal  and/or fitness/body-building supplements (with the exception of vitamins)
Diet,cholesterol lowering diet and exercise program for at least 4 weeks prior to and during the study  and stable weight history.
Diet,Subjects must have failed a cholesterol-lowering diet and exercise program of at least 4 weeks duration prior to Visit 3 (Baseline Visit).
Diet,Subject is willing to follow the AHA diet and exercise program throughout the study
Diet,Subjects who have been on an abnormal diet (for whatever reason) during the 28 days preceding the study
